,_id,text,orig_gender
6159,train20525,who wrote the song you're my everything,n
6160,train20530,who wrote the song put your hand in the hand,n
6161,train20532,what does van mean in a german name,n
6162,train20533,who was convinced and sentenced to 10 years in prison for giving an anti-war speech against wwi,n
6163,train20534,who had the right to vote in the 1830s,n
6164,train20536,who tells aeneas to go to the underworld,n
6165,train20539,who is the author of now i lay me down to sleep,n
6166,train20540,who wrote monty python and the holy grail,n
6167,train20544,who played aidan on sex and the city,n
6168,train20546,who sings are you gonna go my way,n
6169,train20550,who sings the song i'm a fool to do your dirty work,n
6170,train20551,who qualifies as a domestic partner in california,n
6171,train20553,who sings i like it i love it i want some more of it,n
6172,train20556,who sings rains of castamere season 4 episode 2,n
6173,train20558,in the game undertale who was mettaton's creator,n
6174,train20563,who won the 2015 college football national championship,n
6175,train20570,who won test series between india and south africa,n
6176,train20573,who wrote the rocky horror picture show play,n
6177,train20574,who won season 8 of hell's kitchen,n
6178,train20576,who is the most capped scottish footballer of all time,n
6179,train20577,what is the name of the square in venice italy,n
6180,train20580,who were the subjects of most roman sculptures,n
6181,train20585,who wrote the song footprints in the sand,n
6182,train20586,who invented the jack in the box toy,n
6183,train20587,who plays theon greyjoy on game of thrones,n
6184,train20592,who plays lucy on the tv show timeless,n
6185,train20596,who said it being so cheerful that keeps me going,n
6186,train20598,who sang joshua fought the battle of jericho,n
6187,train20602,where does the name new jersey come from,n
6188,train20603,what is another name for the persian empire,n
6189,train20610,who was the lead singer of the damned,n
6190,train20611,who sings oh santa in a christmas melody,n
6191,train20618,who sings the three's company theme song,n
6192,train20622,who was the good one jekyll or hyde,n
6193,train20623,you can tell a lot about a person by how they treat their waiter,n
6194,train20625,rodger who played uk ambassador on the west wing,n
6195,train20646,who creates and delivers a victim impact statement,n
6196,train20648,who is the person that throws the ball to the home base,n
6197,train20649,who played rick bradshaw on grace under fire,n
6198,train20651,who sings it's still rock and roll to me,n
6199,train20652,who is canada's head of state 2017,n
6200,train20664,who wrote the night they drove ole dixie down,n
6201,train20666,who played adam schiff on law and order,n
6202,train20667,who is the voice of the travelocity gnome,n
6203,train20668,who sings play that song all night long,n
6204,train20670,what is the origin of the name dominic,n
6205,train20673,what is the rat's name in ratatouille,n
6206,train20675,who played the role of a villain in the 1977 film 'parvarish',n
6207,train20687,who wrote didnt we almost have it all,n
6208,train20688,once upon a time who wins the final battle,n
6209,train20696,who won dancing with the stars season 10,n
6210,train20707,who plays annabeth in the lightning thief movie,n
6211,train20709,who sings s a t u r d a y night,n
6212,train20713,who invented the warp drive in star trek,n
6213,train20714,who sings loving you is easy cause you're beautiful,n
6214,train20717,who played congas on sympathy for the devil,n
6215,train20722,who dies on ncis la season 9 finale,n
6216,train20728,who founded the grange what was its original purpose,n
6217,train20730,who divided the interior of the earth into 3 zones sial sima nife,n
6218,train20735,who sang i guess that's why they call it the blues,n
6219,train20736,who plays older daryl on me myself and i,n
6220,train20737,who did the miami heat beat for their first championship,n
6221,train20746,who says precious on lord of the rings,n
6222,train20748,who does scott pilgrim end up with in the comics,n
6223,train20750,what was the name of the first rover to land on mars,n
6224,train20753,who was executed by firing squad in utah,n
6225,train20758,who sang this is halloween in the nightmare before christmas,n
6226,train20762,coaches who won super bowl and national championship,n
6227,train20770,who was involved in the bloody sunday massacre in ireland,n
6228,train20775,who played the demon in buffy once more with feeling,n
6229,train20783,who wrote the song i'm a believer by the monkees,n
6230,train20784,who played benji on leave it to beaver,n
6231,train20787,who wrote the song something inside so strong,n
6232,train20788,who won the game between notre dame and miami,n
6233,train20789,what is the scientific name for artic fox,n
6234,train20790,who is ninsun in the epic of gilgamesh,n
6235,train20793,what is the name of the hong kong airline owned by cathay pacific,n
6236,train20795,who owns the toll bridge in orange beach al,n
6237,train20796,who wrote you belong to me taylor swift,n
6238,train20797,who plays shaw in fast and furious 6,n
6239,train20800,who does the choreography on dancing with the stars,n
6240,train20803,who led chinas naval exploration during the age of exploration,n
6241,train20811,who was the movie soul surfer based on,n
6242,train20812,who did katharine mcphee lose to in american idol,n
6243,train20814,who is given credit for creating the linux kernel back in 1991,n
6244,train20816,who plays madison in orange is the new black,n
6245,train20818,who sings you give good love to me,n
6246,train20820,who played oscar in the odd couple tv show,n
6247,train20821,where did the name jimmy eat world come from,n
6248,train20822,where did the last name palafox come from,n
6249,train20825,who played jack mccoy on law and order,n
6250,train20826,what is the name of the poet who found inspiration in england’s lake district,n
6251,train20830,who tried to invade britain 100 years before claudius,n
6252,train20837,who plays dusty in a cowgirl's story,n
6253,train20840,who believe that society has an objective reality,n
6254,train20842,who played lt dish on mash tv show,n
6255,train20846,who was donald fisher married to in home and away,n
6256,train20847,who wrote the book inborn errors of metabolism,n
6257,train20850,who plays lance hunter in agents of shield,n
6258,train20852,what's the name of the white sox park,n
6259,train20857,who killed adam susan in v for vendetta,n
6260,train20859,who named the first five principles of object-oriented design referred to as solid,n
6261,train20862,who plays bernadette on the big bang theory,n
6262,train20864,who was the first major figure of the renaissance art movement,n
6263,train20872,who fired the rocket on the uss forrestal,n
