,_id,text,orig_gender
2074,train33724,who won the women's wimbledon championship 2013,g
2075,train33739,who sang mary's boy child in 1957,g
2076,train33740,what is the theme of the man who walked between the towers,g
2077,train33757,who was the 1st woman to serve in a president's cabinent and what position did she have,g
2078,train33797,who is the queen of the jungle animal,g
2079,train33846,who has won queens and wimbledon in the same year,g
2080,train33848,who sang it only takes a minute girl,g
2081,train33874,who is the original singer of giving him something he can feel,g
2082,train33882,who did red bull racing used to be,g
2083,train33898,who sings the theme song to king of queens,g
2084,train33905,who made brothers a tale of two sons,g
2085,train33987,who was the girl who was blind and deaf,g
2086,train34002,who played the son in over the top,g
2087,train34031,who is the son in the holy trinity,g
2088,train34062,who played joey's girlfriend kathy on friends,g
2089,train34083,name the first woman who become the first president of nepal,g
2090,train34089,the third man who is the third man,g
2091,train34094,where is the guy who played keith on good times,g
2092,train34099,who plays tristan oswald in sons of anarchy,g
2093,train34139,who is the girl that sings with toby mac,g
2094,train34152,who played guitar on summer breeze isley brothers,g
2095,train34177,who played polly zobelle in sons of anarchy,g
2096,train34178,who sings the lover boy song in dirty dancing,g
2097,train34180,who played the king of jerusalem in kingdom of heaven,g
2098,train34186,who played kunta kinte's father in roots,g
2099,train34242,who played aretha franklin husband in the blues brothers,g
2100,train34255,who played johnny sacks wife on the sopranos,g
2101,train34256,who played henry viii in the other boleyn girl,g
2102,train34259,who is often regarded as the father of international law,g
2103,train34265,who plays doug's mother on king of queens,g
2104,train34278,who is described as the father of surgery,g
2105,train34298,who played andy sipowicz son on nypd blue,g
2106,train34300,who allowed the exiles to return from babylon and what nation did he rule,g
2107,train34335,who wrote she even woke me up to say goodbye,g
2108,train34339,who played preston burke's mother on grey's anatomy,g
2109,train34405,who is the mysterious man in into the woods,g
2110,train34428,who is the austrian monk whose work with pea plants helped him come up with a theory of heredity,g
2111,train34430,actress who played violet in american horror story,g
2112,train34434,who killed the girl in the movie horns,g
2113,train34439,who refuted the theory of pangenesis with his classic experiment on mice tails,g
2114,train34442,who plays michael's nephew on the office,g
2115,train34496,who won the women's premier league 2017,g
2116,train34532,who wrote old man look at my life,g
2117,train34552,who played alice tinkers sister in vicar of dibley,g
2118,train34587,who plays mrs waterford in handmaid's tale,g
2119,train34591,who plays prince albert in victoria on masterpiece,g
2120,train34599,who plays dave's dad in the royal family,g
2121,train34607,who plays the girl in the cutting edge,g
2122,train34608,who sang the songs in sister act 2,g
2123,train34631,who plays the main girl in sandlot 2,g
2124,train34656,who is the religious man named in soliloquy of the spanish cloister,g
2125,train34674,who does tig hate in sons of anarchy,g
2126,train34678,who played mrs. hathaway on the beverly hillbillies,g
2127,train34701,who plays sir richard carlisle in downton abbey,g
2128,train34707,who wrote you're going to lose that girl,g
2129,train34714,brand name for the daughter of a chicago bakery chain owner,g
2130,train34726,who is pebbles and bam bam's daughter,g
2131,train34735,what is jojo's last name from dance moms,g
2132,train34737,who is the bad guy in the lego movie 2,g
2133,train34760,seinfeld name sounds like a female body part,g
2134,train34764,who plays mrs claus in santa paws 2,g
2135,train34774,who played apollo creed's wife in rocky 2,g
2136,train34779,who is the actress that plays michonne on the walking dead,g
2137,train34789,who sings brothers gonna work it out,g
2138,train34805,who sang more than a woman to me,g
2139,train34823,who plays kate hudson brother in bride wars,g
2140,train34858,who played hannah booth's girlfriend on bones,g
2141,train34880,who played the milk lady in open all hours,g
2142,train34894,who was pandora and why was she created,g
2143,train34903,who is the girl that plays in the movie shooter,g
2144,train34920,who played brad on sabrina the teenage witch,g
2145,train34942,who is the father in fullmetal alchemist brotherhood,g
2146,train34945,who sang mary did you know in the movie son of god,g
2147,train34985,who sings man i feel like a woman,g
2148,train34994,who sang the song the reverend mr black,g
2149,train35030,who does emma end up with in every witch way season 4,g
2150,train35140,who sings i wouldn't be a man,g
2151,train35152,who consider public opinion as the mistress of success,g
2152,train35172,when does the man who was almost a man take place,g
2153,train35186,who played the daughter in the american president,g
2154,train35188,who plays jacob black's father in twilight,g
2155,train35203,who played the bradley sisters on petticoat junction,g
2156,train35205,who is the girl on lets make a deal,g
2157,train35256,who was the first published american female writer,g
2158,train35282,who plays craigs dad on craig of the creek,g
2159,train35286,who is the guy that does the dr. pepper commercials,g
2160,train35298,who is the guy that got killed by a stingray,g
2161,train35300,who plays princess unikitty in the lego movie,g
2162,train35326,who played the doctor in death becomes her,g
2163,train35352,who played for man u man city liverpool and everton,g
2164,train35366,how did jersey shore pa get it's name,g
2165,train35373,who put peter rabbit's father in a pie,g
2166,train35382,who won the first women's world series,g
2167,train35392,who played mrs. crabtree on the our gang,g
2168,train35396,who plays chin ho kelly's brother in law,g
2169,train35436,who sings the song she so high above me,g
2170,train35437,who helped corrie find the ration cards she needed,g
2171,train35472,who was the first emperor of the xia dynasty,g
2172,train35498,who played elizabeth ross's girlfriend on friends,g
2173,train35528,who played the girl in the thriller video,g
2174,train35548,who did the music for the princess bride,g
2175,train35552,who sings love is on the way from first wives club,g
2176,train35558,who sings i'm a man yes i am,g
2177,train35594,who is known as the queen of country music,g
2178,train35611,actress who plays leah in home and away,g
2179,train35620,who played the grandpa in chitty chitty bang bang,g
2180,train35623,who is the chinese girl in rush hour 2,g
2181,train35626,who played the wife on the joey bishop show,g
2182,train35682,who was appointed by ghori as the viceroy of his indian conquests,g
2183,train35689,who is the male singer in total eclipse of the heart,g
2184,train35709,who played the waitress in the movie michael,g
2185,train35711,who sang the song i know him so well,g
2186,train35749,who plays noah in the boy next door,g
2187,train35763,who played tracy jordan's mom on 30 rock,g
2188,train35782,who sings when you're in love with a beautiful woman,g
2189,train35804,who was the man who stood in front of a tank,g
2190,train35811,who played mrs lesh on the andy griffith show,g
2191,train35894,who sings american woman stay away from me,g
2192,train35924,who plays clint on how i met your mother,g
2193,train35929,who sang little drummer boy with bing crosby,g
2194,train35933,who played mrs. bellows on i dream of jeannie,g
2195,train35940,who stopped the reforms of the qing emperor in 1898,g
2196,train35947,who played honey in how i met your mother,g
2197,train35957,who was the sound effects guy on police academy,g
2198,train35964,actor who plays sherlock's father on elementary,g
2199,train35982,who is gamora's sister in guardians of the galaxy,g
